number,state,createdAt,mergedAt,closedAt,title,bodyText,changedFiles,additions,deletions,comments,participants,reviews,repository,duration_hours
173,MERGED,2017-03-19T14:52:34Z,2017-03-19T18:32:36Z,2017-03-19T18:32:36Z,Add a link to help with Forking a repo,I also fixed some spelling mistakes and some Vietnamese writing styles.,1,20,17,{'totalCount': 4},{'totalCount': 4},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",3.667222222222222
185,MERGED,2017-04-11T09:46:43Z,2021-07-29T16:02:39Z,2021-07-29T16:02:39Z,Translation: Turkish,We start Turkish translation,1,45,0,{'totalCount': 1},{'totalCount': 4},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",37686.265555555554
199,CLOSED,2017-04-29T05:30:06Z,,2024-05-03T15:58:53Z,Update some words and Adding in readme-hi.md,"Woking #81
Yes! please review.
It will take the time to complete.
Am I going right direction to translate?",1,39,9,{'totalCount': 12},{'totalCount': 6},{'totalCount': 2},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",61474.47972222222
212,MERGED,2017-06-05T10:31:08Z,2017-06-09T04:09:25Z,2017-06-09T04:09:25Z,fix(gitignore): change js-style comments to shell comments,"Summary of Changes

change // prefix for comments to # in .gitignore",1,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",89.63805555555555
213,MERGED,2017-06-09T14:37:40Z,2017-06-10T17:52:17Z,2017-06-10T17:52:17Z,added anchor to video series,Just a formatting improvement to lead readers straight to the referred section (#video-series).,1,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",27.24361111111111
266,CLOSED,2017-10-28T12:59:11Z,,2024-05-03T15:59:15Z,"Translate to ukrainian up to ""Lang-specific"" part",For issue #106,1,86,77,{'totalCount': 2},{'totalCount': 5},{'totalCount': 3},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",57099.00111111111
288,MERGED,2017-12-20T08:52:43Z,2017-12-22T03:29:47Z,2017-12-22T03:29:47Z,Feature/update vietnamese,"Correct some mistakes in Vietnamese translation
Keep up to date with English version

@letientai299 @thovo @dangkhoasdc @duytruong @jarvisluong please help me to review.
Many thanks :)",1,103,102,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",42.617777777777775
311,MERGED,2018-02-27T20:32:52Z,2020-10-14T15:29:35Z,2020-10-14T15:29:35Z,Translation:  French #chunk4,"@amoulkaf
Thanks for your initiative, i've done some work here. If it please you i would do more
amoulkaf#4",1,31,31,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",23034.945277777777
315,MERGED,2018-04-06T09:32:18Z,2018-04-20T02:19:44Z,2018-04-20T02:19:44Z,Update book list,,1,3,2,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",328.79055555555556
373,CLOSED,2018-10-24T19:32:15Z,,2020-02-12T05:53:16Z,Hash Tables Section incorrect link,Replaced link week 3 with link to week 4,1,2,2,{'totalCount': 0},{'totalCount': 2},{'totalCount': 4},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",11410.350277777778
379,MERGED,2018-10-30T14:31:56Z,2020-12-29T21:07:30Z,2020-12-29T21:07:30Z,Update README.md,,0,0,0,{'totalCount': 2},{'totalCount': 4},{'totalCount': 2},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",18990.592777777776
406,MERGED,2019-01-16T04:25:29Z,2019-01-19T20:55:14Z,2019-01-19T20:55:14Z,Fix coursera link,Fix link to Coursera videos in Algorithmic complexity / Big-O / Asymptotic analysis section.,1,3,3,{'totalCount': 2},{'totalCount': 2},{'totalCount': 2},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",88.49583333333334
422,MERGED,2019-04-25T07:47:27Z,2019-04-26T02:19:49Z,2019-04-26T02:19:50Z,Update translations image link,The image which links Coding at the whiteboard - from HBO's Silicon Valley not found in translations.,13,13,13,{'totalCount': 1},{'totalCount': 4},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",18.539444444444445
434,MERGED,2019-07-13T16:55:06Z,2019-09-14T20:12:46Z,2019-09-14T20:12:46Z,Translation: German,"Translated to german, open for discussion",1,2094,0,{'totalCount': 5},{'totalCount': 3},{'totalCount': 7},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",1515.2944444444445
440,MERGED,2019-08-06T06:00:20Z,2019-08-09T03:50:01Z,2019-08-09T03:50:01Z,docs: remove future google sign img,remove img at #439,1,0,6,{'totalCount': 2},{'totalCount': 2},{'totalCount': 3},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",69.82805555555555
459,CLOSED,2019-10-12T20:09:25Z,,2024-05-03T16:00:29Z,Partial translation of french readme,,1,259,255,{'totalCount': 6},{'totalCount': 7},{'totalCount': 7},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",39955.851111111115
467,MERGED,2019-12-14T17:10:23Z,2020-01-24T04:45:47Z,2020-01-24T04:45:47Z,Initialization of the Bengali Translation File,"Although the translation could be improved and modified, here is my piece of work. If you think its worth to merge in.",1,0,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",971.59
507,MERGED,2020-04-09T12:35:36Z,2020-04-09T16:12:30Z,2020-04-09T16:12:30Z,Translation: Polish,"Hi. First of all, great & interesting project! I saw that Polish version is uncomplete, not finished yet. So, here (eg. see the diff comparison):
https://github.com/mbiesiad/coding-interview-university/blob/master/translations/README-pl.md
@jwasham
is updated & finished Polish version. 🔥  Please, enjoy!
Best greetings",2,1201,1208,{'totalCount': 2},{'totalCount': 2},{'totalCount': 2},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",3.615
521,MERGED,2020-05-05T20:50:18Z,2021-04-21T14:49:13Z,2021-04-21T14:49:13Z,[Docs] In Progress: translating in urdu,started translating in urdu,1,1978,0,{'totalCount': 3},{'totalCount': 4},{'totalCount': 3},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",8417.981944444444
522,MERGED,2020-05-07T09:16:41Z,2020-10-03T01:23:43Z,2020-10-03T01:23:43Z,"""Always Be Coding"" translates more closely to ""不要停止编程"" than ""永远都要编程""",,1,1,1,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",3568.117222222222
537,CLOSED,2020-06-01T15:56:43Z,,2020-10-03T19:01:34Z,Add assignments,Stanford gives two assignments (cs106b) about recursion and backtracking. May be useful to get more practice.,1,3,0,{'totalCount': 1},{'totalCount': 5},{'totalCount': 3},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",2979.0808333333334
628,MERGED,2020-09-16T15:47:29Z,2020-09-22T23:52:18Z,2020-09-22T23:52:18Z,Update README-es.md,Grammar error corrected.,1,1,1,{'totalCount': 2},{'totalCount': 5},{'totalCount': 2},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",152.08027777777778
637,CLOSED,2020-10-01T03:50:15Z,,2020-10-02T14:45:19Z,Improved Docs,,1,1,1,{'totalCount': 3},{'totalCount': 4},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",34.91777777777778
638,MERGED,2020-10-01T08:37:54Z,2020-10-03T19:00:10Z,2020-10-03T19:00:10Z,"new course links for html, css and js","added new course links for HTML, CSS, and Javascript.",1,3,0,{'totalCount': 2},{'totalCount': 4},{'totalCount': 3},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",58.37111111111111
640,MERGED,2020-10-02T11:25:18Z,2020-10-03T19:04:43Z,2020-10-03T19:04:43Z,Improving the consistency of capitalization and punctuation,"This is my first pull request, I would greatly appreciate any feedback given to this!",1,114,114,{'totalCount': 4},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",31.656944444444445
643,CLOSED,2020-10-03T04:35:58Z,,2020-10-03T18:58:22Z,Update README.md,Codeforces website is not mentioned despite being a popular platform for challenges. I hope you add it as it has a great community and following amongst programmers.,1,1,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",14.373333333333333
662,MERGED,2020-10-24T02:39:04Z,2020-10-25T18:12:13Z,2020-10-25T18:12:13Z,Removed core trees link to all translations,"Removed this link https://www.coursera.org/learn/data-structures-optimizing-performance/lecture/ovovP/core-trees because that link is 404 - not found.
Readme for that part has been updated before in 2263be3.",16,0,15,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",39.5525
674,MERGED,2020-11-14T00:18:02Z,2020-11-23T16:36:32Z,2020-11-23T16:36:32Z,Adding algorithm implementation link,Adding a link to multiple Algorithms implementation from Princeton University,1,5,0,{'totalCount': 2},{'totalCount': 3},{'totalCount': 2},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",232.30833333333334
676,MERGED,2020-11-17T17:03:36Z,2020-11-19T18:17:42Z,2020-11-19T18:17:42Z,Translation: Khmer [Finished],Added Khmer translation.,1,1992,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",49.235
709,CLOSED,2020-12-30T15:55:16Z,,2020-12-30T17:38:35Z,Marked x,,1,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",1.7219444444444445
739,CLOSED,2021-02-15T21:39:09Z,,2021-02-16T02:05:50Z,marked,,1,7,7,{'totalCount': 1},{'totalCount': 4},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",4.4447222222222225
774,MERGED,2021-04-07T05:15:11Z,2021-04-11T01:34:58Z,2021-04-11T01:34:58Z,Added information related to ATS Resume,Updated Resume Section and added information about ATS Complaint Resume.,1,2,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",92.32972222222222
783,CLOSED,2021-04-14T17:36:58Z,,2021-04-18T02:54:42Z,Added information of interview coding platforms,Updated information about some of the best Platforms with huge and good collections of interview resources that will help them crack the interviews of big tech companies.,1,8,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",81.29555555555555
862,CLOSED,2021-05-29T10:15:14Z,,2021-05-30T00:16:34Z,docs: updated README.md,Uploaded a few resources to discrete math from MIT and Stanford,1,3,1,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",14.022222222222222
879,CLOSED,2021-06-13T08:29:44Z,,2021-06-14T00:26:02Z,Added info about CS Free Resources,Added Information about Free Resources and Roadmap for those who wants to learn and master Computer science even if they are beginner,1,4,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'jwasham', 'name': 'coding-interview-university'}",15.938333333333333
25,CLOSED,2017-03-19T13:32:51Z,,2017-03-23T05:14:20Z,Fix some issues,"Related: #12 #24
Adds:

 Xdebug to PHP (Backend)
 Byebug to Ruby (Backend)
 Material Design to CSS Frameworks (Frontend)",2,2,2,{'totalCount': 2},{'totalCount': 4},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",87.6913888888889
328,MERGED,2018-01-11T02:10:03Z,2018-02-27T08:57:27Z,2018-02-27T08:57:27Z,"Added a list of Linux & Unix server distributions, and Emacs as text editor","I'm making this PR to include some Linux and Unix distributions that are ideal for web servers as not all distributions are suitable to be used in a production server and it can be hard to choose one if you're new to Linux.
I've also added Emacs as a text editor since it has some amazingly powerful features and it's the closest contendant to Vim.",2,2,4,{'totalCount': 5},{'totalCount': 5},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",1134.79
373,CLOSED,2018-01-30T22:21:06Z,,2018-02-04T21:16:06Z,fixes #369,,1,3487,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",118.91666666666667
394,CLOSED,2018-02-13T22:41:10Z,,2020-01-10T22:50:16Z,Added Cypress,,2,2,2,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",16704.15166666667
502,MERGED,2018-10-11T02:09:55Z,2018-10-11T20:48:08Z,2018-10-11T20:48:08Z,Emoji for both genders,Because the tech industry isn't for males only.,1,1,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",18.636944444444445
505,CLOSED,2018-10-13T22:00:01Z,,2020-01-04T07:21:27Z,him -> them,"matching with the neutral term ""user""",1,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",10737.357222222223
519,MERGED,2018-11-29T21:08:43Z,2019-03-17T06:06:20Z,2019-03-17T06:06:21Z,"fix the cut off names teamcity, LXC, and puppet",The names were cutoff so I updated the spacing so its clear.,2,5460,5460,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",2576.9602777777777
526,CLOSED,2018-12-31T09:16:04Z,,2019-05-06T16:37:15Z,Change hosting to hoisting,"In Understand the concepts under Javascript Basics, I wondered whether ""Hosting"" meant ""Hoisting"".  So I'm proposing this amendment.",2,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 3},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",3031.3530555555553
559,CLOSED,2019-02-01T00:42:06Z,,2020-01-18T09:17:55Z,Brazilian Portuguese translation,"Hi, Kamran.
I took the liberty of doing a translation of your roadmap in Brazilian Portuguese and I am sending a pull request to approve it who knows in a separate branch. I will also open an issue so that other Brazilians can contribute with improvements and corrections.
Thanks! ^^",11,48,22,{'totalCount': 5},{'totalCount': 6},{'totalCount': 3},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",8432.596944444444
610,CLOSED,2019-08-10T22:11:36Z,,2020-01-10T22:48:11Z,Grammar and words correction for readme.md,"in order to - to
devops - DevOps
anyway - any way
better suited - better be suited",1,3,3,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",3672.6097222222224
622,CLOSED,2019-10-16T02:41:44Z,,2020-01-18T09:03:14Z,Prometheus added,Infrastructure monitoring tool - prometheus is used very prominently by most of the companies as it helps monitor multiple metrics using a single agent called exporter. I think adding prometheus would be apt as this is one of a kind in this list.,3,4,2,{'totalCount': 3},{'totalCount': 6},{'totalCount': 3},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",2262.358333333333
626,CLOSED,2019-10-29T17:42:05Z,,2020-01-03T14:58:05Z,Changed SASS -> Sass,"According to issue #625, SASS shouldn't be referenced as SASS, but as Sass.",2,1,1,{'totalCount': 1},{'totalCount': 4},{'totalCount': 2},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",1581.2666666666667
638,MERGED,2020-01-07T14:42:16Z,2020-01-08T10:05:32Z,2020-01-08T10:05:32Z,fix broken link,"What roadmap does this PR target?
README
Enter the details about the contribution
This PR fixes broken links to CONTRIBUTING.md and LICENSE.",1,2,2,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",19.387777777777778
656,CLOSED,2020-02-20T05:49:47Z,,2020-03-13T21:15:05Z,Fix typo Gitlab -> GitLab,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
Fix typo Gitlab -> GitLab
#654",6,10,10,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",543.4216666666666
671,MERGED,2020-03-29T00:33:19Z,2020-03-29T08:05:34Z,2020-03-29T08:05:34Z,Farsi/Persian Support added,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Enter the details about the contribution

 Farsi/Persian support added :)",2,11959,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 2},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",7.5375
675,MERGED,2020-03-29T10:48:11Z,2020-03-29T11:52:13Z,2020-03-29T11:52:13Z,Translate back-end roadmap into Chinese,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
Translate the back-end roadmap into Chinese, and the translated version needs to be checked and reviewed.",2,11487,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",1.0672222222222223
678,MERGED,2020-03-30T03:41:41Z,2020-03-30T05:59:39Z,2020-03-30T05:59:39Z,Translation to Spanish,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
As a side note I would like to address that some things like throttling are much better if they searched in English or even not being translated, but for some people with no English knowledge the translation would be enough to start off.
If there's no problem then the translation to Spanish is done!",10,38196,0,{'totalCount': 3},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",2.2994444444444446
687,MERGED,2020-04-04T14:05:24Z,2020-04-04T18:02:53Z,2020-04-04T18:02:53Z,#669 adding arabic translations frontend map + intro map,"What roadmap does this PR target?

 into Roadmap
 Frontend Roadmap

Please acknowledge the items listed below

[x ] I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
[ x] I have read the contribution docs before opening this PR.

Enter the details about the contribution
this pull PR contains the translation of the front-end development roadmap to Arabic I would like also to contribute to the devops roadmap translation in the future",5,12405,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",3.9580555555555557
701,MERGED,2020-04-16T15:20:33Z,2020-04-17T16:55:11Z,2020-04-17T16:55:11Z,add gridsome to frontend,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution

added grindsome in static site generator .
the above is discussed  here",2,11910,11813,{'totalCount': 4},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",25.577222222222222
703,MERGED,2020-04-20T05:52:03Z,2020-04-20T20:10:49Z,2020-04-20T20:10:49Z,Translat devops into Chinese,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
Translate devops into Chinese.",3,14384,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",14.312777777777777
704,MERGED,2020-04-20T15:46:55Z,2020-04-20T20:10:03Z,2020-04-20T20:10:03Z,"Fix some grammar in ""Learn a Language""","What roadmap does this PR target?
Backend Roadmap
Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
Grammar errors",1,2,2,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",4.385555555555555
707,CLOSED,2020-04-23T23:24:49Z,,2020-05-06T00:00:05Z,correcting typo on Devop Roadmap startup management(initd) to startup…,"… management(init.d)
What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
[ **] DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
[** ] I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
[ **] I have read the contribution docs before opening this PR.

Enter the details about the contribution
 correcting typo on Devop Roadmap startup management(initd) to startup management(init.d)",1,1,1,{'totalCount': 3},{'totalCount': 5},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",288.5877777777778
711,MERGED,2020-05-05T13:20:16Z,2020-05-06T23:35:35Z,2020-05-06T23:35:35Z,Add Polish translations,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

[ x ] I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
[ x ] This is not a duplicate issue. I have searched and there is no existing issue for this.
[ x ] I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
[ x ] I have read the contribution docs before opening this PR.

Enter the details about the contribution

=============
Hi. First of all, really great project & idea! Here: https://github.com/mbiesiad/developer-roadmap is a Polish translation (of all the files) on the way 🔥
I will let you know, when done.
Best wishes,",10,39264,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",34.25527777777778
716,CLOSED,2020-05-10T01:38:50Z,,2021-12-03T13:20:10Z,Gitlab Error in png #705 resolved,"What roadmap does this PR target?

 Frontend Roadmap
[x ] Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution",133,480660,54,{'totalCount': 3},{'totalCount': 29},{'totalCount': 6},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",13739.68888888889
723,CLOSED,2020-05-23T23:53:49Z,,2021-01-09T09:29:41Z,Added GraphQL to backend,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
Added GraphQL to Back End Path. Closes #722",2,1947,1891,{'totalCount': 1},{'totalCount': 4},{'totalCount': 2},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",5529.597777777778
724,MERGED,2020-05-29T19:41:24Z,2020-05-30T13:05:18Z,2020-05-30T13:05:18Z,Turkish Translation,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
2020 Yol Haritaları için %100 Türkçe çeviri.
Fully translated roadmaps in Turkish.",12,40982,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",17.398333333333333
739,MERGED,2020-07-03T07:08:07Z,2020-07-06T08:48:23Z,2020-07-06T08:48:23Z,Translate backend into japanese,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
Translated backend into Japanese. Verification please.",3,12307,1,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",73.67111111111112
742,MERGED,2020-07-03T21:07:44Z,2020-07-06T08:47:40Z,2020-07-06T08:47:40Z,Remove double entry for dig,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
The program ""dig"" was listed twice under the Network category.
This change removes the double entry for dig and adjusts the line the
second entry for dig was on to be centered with the line of text above
it.
Fixes #743.",2,3,3,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",59.66555555555556
751,MERGED,2020-07-23T18:55:17Z,2020-07-25T12:27:22Z,2020-07-25T12:27:23Z,Korean translation,"What roadmap does this PR target?

 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
Translated all roadmaps and README for Korean users, updated frontend roadmap.",11,39465,11811,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",41.53472222222222
