number,state,createdAt,mergedAt,closedAt,title,bodyText,changedFiles,additions,deletions,comments,participants,reviews,repository,duration_hours
4337,MERGED,2016-11-29T10:25:56Z,2016-11-29T11:49:33Z,2016-11-29T11:49:33Z,improve examples html title,"NOTE:
consistently keep the examples of vuejs.org.
https://vuejs.org/v2/examples/",7,7,7,{'totalCount': 5},{'totalCount': 4},{'totalCount': 2},"{'owner': 'vuejs', 'name': 'vue'}",1.3936111111111111
4356,CLOSED,2016-12-01T06:22:08Z,,2016-12-01T19:32:28Z,Modifier key v-on modifier for keyboard event && Spelling correct &&…,"Modifier keys v-on modifier for keyboard event.
Spelling correct.
Invalid v-on modifier key alias warning.",3,35,14,{'totalCount': 5},{'totalCount': 3},{'totalCount': 2},"{'owner': 'vuejs', 'name': 'vue'}",13.172222222222222
4383,CLOSED,2016-12-04T11:44:30Z,,2016-12-06T09:13:00Z,add ignore .idea directory,,1,1,0,{'totalCount': 7},{'totalCount': 5},{'totalCount': 1},"{'owner': 'vuejs', 'name': 'vue'}",45.475
4402,CLOSED,2016-12-07T02:35:09Z,,2016-12-08T15:57:56Z,Improve elm.value update (fix #4392),"fix #4392
We should update the elm.value when in these cases:

the elm is not active and the value is not equal to model.value
the elm needs to be casted to number or trimed, and the casted value is not equal to model.value",2,85,2,{'totalCount': 4},{'totalCount': 5},{'totalCount': 11},"{'owner': 'vuejs', 'name': 'vue'}",37.37972222222222
4435,MERGED,2016-12-10T12:49:10Z,2016-12-11T15:16:23Z,2016-12-11T15:16:23Z,fix v-bind.prop parse (fix #4432),fix #4432,2,13,0,{'totalCount': 2},{'totalCount': 3},{'totalCount': 3},"{'owner': 'vuejs', 'name': 'vue'}",26.453611111111112
4477,CLOSED,2016-12-14T12:23:00Z,,2016-12-23T05:18:55Z,fixed error of can't read length of null when use broadcast and there no child component,当子组件是空的时候，调用$broadcast会报can't read length of null错误,1,1,0,{'totalCount': 0},{'totalCount': 3},{'totalCount': 2},"{'owner': 'vuejs', 'name': 'vue'}",208.93194444444444
4499,MERGED,2016-12-16T11:07:56Z,2016-12-16T16:50:53Z,2016-12-16T16:50:53Z,Add missing string handler in v-for,"Fix #4497
At first I added an else if at the end since strings are rarely used in v-for loops but it felt wrong not to reuse the first if",2,19,1,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': 'vuejs', 'name': 'vue'}",5.715833333333333
4506,CLOSED,2016-12-17T11:52:26Z,,2017-02-16T07:23:34Z,Support async component hydration in SSR,"Fix #4387. Improve async component SSR performance by reducing bailing.
The basic idea here is, skip checking async component when hydration. To support this, I introduced a new flag on VNode isAsyncPlaceholder. A placeholder VNode is same as an emptyVNode, except the new flag set to true. Before this commit, an async component will be rendered to emptyVNode(in createElement). After this commit, an async component will be rendered to placeholderVNode. So the behavior in client-side rendering or bailed SSR rendering should be kept.
In SSR hydration, we skip checking a placeholder VNode against a real element. After component is resolved, the Vue instance in question will $forceUpdate in callback. So even if the real element dismatches with resolved VNode, rendered dom structure should be up to date.
Current implementation cannot reuse dom for async component because isHydrating is not available in createComponent.
Another potential problem is that third party code can attach event handler / store data on SSR element. Those information will be lost in $forceUpdate callback. But I would suggest library users should care about it because I wonder if a library can provide a silver-bullet strategy.",5,91,9,{'totalCount': 9},{'totalCount': 4},{'totalCount': 5},"{'owner': 'vuejs', 'name': 'vue'}",1459.5188888888888
4518,MERGED,2016-12-19T17:15:20Z,2016-12-20T02:20:08Z,2016-12-20T02:20:08Z,Set default value for ignoredElements to [].,Update default value for ignoredElements so that the docs (https://vuejs.org/v2/api/#ignoredElements) don't lie.,1,2,2,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': 'vuejs', 'name': 'vue'}",9.08
4528,MERGED,2016-12-20T16:38:10Z,2016-12-21T21:22:55Z,2016-12-21T21:22:55Z,"Update loose equal function, check toString value for primitive type (fix #4514)",fix #4514,4,102,8,{'totalCount': 0},{'totalCount': 4},{'totalCount': 4},"{'owner': 'vuejs', 'name': 'vue'}",28.745833333333334
4548,MERGED,2016-12-22T15:39:27Z,2016-12-23T02:17:41Z,2016-12-23T02:17:41Z,Node maybe be removed by v-html/v-text (fix #4535),"fix #4535
relative commit d0afcd3#diff-4c8bbf2657619e18d911574dbc6b32e9",2,15,5,{'totalCount': 0},{'totalCount': 4},{'totalCount': 2},"{'owner': 'vuejs', 'name': 'vue'}",10.637222222222222
4573,MERGED,2016-12-26T18:04:14Z,2016-12-27T21:09:22Z,2016-12-27T21:09:22Z,Recommend user to provide reproduction repository for ssr issue,"For SSR issue, it's better to recommend the user to privide reproduction repository.",2,2,2,{'totalCount': 0},{'totalCount': 2},{'totalCount': 2},"{'owner': 'vuejs', 'name': 'vue'}",27.085555555555555
4642,MERGED,2017-01-04T00:11:54Z,2017-01-04T19:44:02Z,2017-01-04T19:44:03Z,Update LICENSE,,1,1,1,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': 'vuejs', 'name': 'vue'}",19.535555555555554
4652,CLOSED,2017-01-05T00:11:16Z,,2017-12-12T21:36:29Z,Necessary changes to observer for full Tracker compatibility,"(This is all open for debate and I understand that it is previously undiscussed pull request, but it is easier to debate it with concrete code changes available.)
I am working on integration of Vue with Meteor and I would like that Vue could be a drop-in replacement for Blaze. That is almost possible, because architecture is very similar. Vue is also using reactive dependency tracking, observer, while Meteor/Blaze is using Tracker. Now, there is a lot of code written for Meteor which is using Tracker and it would be great if it could just work with Vue. And in fact it is doable. I managed to create a full 100% compatible Tracker implementation on top of Vue's observer. But there are some changes necessary to observer's implementation and some internals have to be exposed.
This pull request is initial version of changes I had to do to get this first version of Tracker implemented, to get discussion rolling. I would really like to see if this or something like this could get merged into Vue. From my perspective changes do not really change how observer is working, and all existing tests are still passing.
A list of changes:

added support for after flush callbacks
adding a way to force flushing
fixed exception recovery for pushTarget/popTarget
correctly cleanup queue if there is an exception from getter
exposing some internals (probably too much, API could be cleaner there)

Requesting comments, feedback, suggestions. This is work in progress. I will add tests in the future, after we finalize that this is OK to do and everything else.
Example app. Notice how I can use Meteor ReactiveVar inside computed value directly.",6,167,60,{'totalCount': 31},{'totalCount': 10},{'totalCount': 4},"{'owner': 'vuejs', 'name': 'vue'}",8205.420277777777
4672,MERGED,2017-01-06T17:47:14Z,2017-01-12T23:45:44Z,2017-01-12T23:45:44Z,Updated Android 4 SauceLabs configuration,"SauceLabs has sunset all versions of Android prior to 4.4:
https://wiki.saucelabs.com/pages/viewpage.action?pageId=67012495
Let me save you the pain I've endured the past few days, getting my SauceLabs Android 4.2 Selendroid configuration upgraded to Android 4.4 on Appium. Oh honey child let me save you! 💋",1,8,3,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'vuejs', 'name': 'vue'}",149.975
4674,CLOSED,2017-01-07T04:44:33Z,,2017-01-12T23:39:20Z,Use ES2015 destructuring assignment to swap variables,"This commit uses ES2015 destructuring assignment to swap two variables instead of using a tmp var. Flow has an open issue (facebook/flow#183) with this feature, though, so // $FlowFixMe is used to temporarily suppress the error.",1,5,7,{'totalCount': 2},{'totalCount': 3},{'totalCount': 2},"{'owner': 'vuejs', 'name': 'vue'}",138.91305555555556
4684,MERGED,2017-01-10T07:42:55Z,2017-01-12T23:41:08Z,2017-01-12T23:41:08Z,fine-tuning of toNumber function,"parseFloat() support only one param, see MDN: https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/parseFloat
maybe it's better to use isNaN() to judge the conversion result?",1,2,2,{'totalCount': 1},{'totalCount': 5},{'totalCount': 4},"{'owner': 'vuejs', 'name': 'vue'}",63.97027777777778
4714,CLOSED,2017-01-15T08:13:52Z,,2017-02-06T17:00:38Z,Use shields.io compliant badge for SauceLabs,"Just a small change to make the readme nicer.

(I'm pushing to master since this change affects only the readme file)",1,3,3,{'totalCount': 9},{'totalCount': 3},{'totalCount': 1},"{'owner': 'vuejs', 'name': 'vue'}",536.7794444444445
4731,MERGED,2017-01-17T10:52:23Z,2017-02-15T22:25:48Z,2017-02-15T22:25:48Z,add types for Vue 1.x,"Hi.
This is a PR to add TypeScript definition files for Vue.js 1.x into this repository.
Since Vue decided to bundle its definition files, they were hosted on DefinitelyTyped.

DefinitelyTyped/DefinitelyTyped#13230
DefinitelyTyped/DefinitelyTyped#13235
DefinitelyTyped/DefinitelyTyped#13236

However, as these PRs imply, vue.d.ts was removed and currently there's no way to manage the 1.x's one.
In addition, there were a lot of changes between 2.x's and 1.x's definition, such as vuejs namespace, plural or singular. So I changed its content in order to allow users to use what version they like with TypeScript.
Of course, the past definitions were written for TS 1.x, but this one is for TS 2.x.

DirectiveOption(s) is going to be generic interface
Directive -> DirectiveInstance<V extends Vue>

Thanks.",12,577,1,{'totalCount': 2},{'totalCount': 5},{'totalCount': 9},"{'owner': 'vuejs', 'name': 'vue'}",707.5569444444444
4747,MERGED,2017-01-19T02:18:06Z,2017-01-19T15:41:33Z,2017-01-19T15:41:33Z,Be able to delete array item in `Vue.delete`,"Since the Vue.set support to insert an item to array, the Vue.delete should also support to delete an item from array.
Take the following code as an example:
const vm = new Vue({
  template: '<div><span v-for=""obj in lists"">{{obj.name}}</span></div>',
  data: {
    lists: [
      { name: 'A' },
      { name: 'B' }
    ]
  }
}).$mount()

Vue.delete(vm.lists, 1)
// vm.lists.length--
The Vue.delete(vm.lists, 1) just delete the property 1 from the array, but the vm.lists.length is still be 2. Evaluating obj.name at the second time will caught a TypeError (undefined is not an object).",2,29,1,{'totalCount': 0},{'totalCount': 3},{'totalCount': 8},"{'owner': 'vuejs', 'name': 'vue'}",13.390833333333333
4753,MERGED,2017-01-19T11:38:17Z,2017-01-20T03:23:21Z,2017-01-20T03:23:21Z,fix(sfc): component contains '<' only,"<template>
    <span><</span>
</template>
Vue will run into infinite loop with such component.
It's better to give some warning?",2,10,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 2},"{'owner': 'vuejs', 'name': 'vue'}",15.751111111111111
4756,MERGED,2017-01-19T14:35:56Z,2017-01-19T18:36:19Z,2017-01-19T18:36:20Z,Support select multiple binding (fix #4755),Determine multiple in runtime. fix #4755,2,30,4,{'totalCount': 0},{'totalCount': 2},{'totalCount': 3},"{'owner': 'vuejs', 'name': 'vue'}",4.006388888888889
64,CLOSED,2017-01-20T07:28:11Z,,2017-02-03T16:27:55Z,Create randomnormalquicksort.py,"This is program is implementing the quick sort algorithm for an array of numbers selected from a standard normal distribution and also the pivot chosen randomly between the starting element and the last element.
This program outputs the normal distribution graph of the array and also prints the number of comparisons.",1,67,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 5},"{'owner': 'TheAlgorithms', 'name': 'Python'}",344.99555555555554
72,MERGED,2017-04-01T15:52:01Z,2017-04-05T06:52:56Z,2017-04-05T06:52:56Z,Code for Heap data structure,The code contains all basic operations associated with Heap Data Structure.,1,83,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",87.01527777777778
73,MERGED,2017-04-05T06:00:35Z,2017-04-06T12:10:30Z,2017-04-06T12:10:30Z,"More concise, optimized and readable code in sorts/quick_sort.py file",,1,11,30,{'totalCount': 0},{'totalCount': 5},{'totalCount': 2},"{'owner': 'TheAlgorithms', 'name': 'Python'}",30.165277777777778
74,MERGED,2017-04-07T02:25:13Z,2017-04-10T15:02:47Z,2017-04-10T15:02:47Z,Script Output: The entire longest increasing subsequence instead of it's length,The program now returns the entire longest increasing subsequence instead of returning only the length. Also: Code optimized and entirely explained in comments,1,41,12,{'totalCount': 0},{'totalCount': 3},{'totalCount': 3},"{'owner': 'TheAlgorithms', 'name': 'Python'}",84.62611111111111
75,MERGED,2017-04-11T22:14:57Z,2017-04-13T05:57:25Z,2017-04-13T05:57:25Z,"Fixing some terms number issue, and improving result for first terms (0 and 1)",,1,9,10,{'totalCount': 0},{'totalCount': 3},{'totalCount': 4},"{'owner': 'TheAlgorithms', 'name': 'Python'}",31.70777777777778
84,MERGED,2017-06-20T07:28:19Z,2017-06-21T07:07:35Z,2017-06-21T07:07:35Z,Add Binary Search Tree in data_structures,"Add the structures Binary Search Tree, code with example",3,103,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",23.654444444444444
99,MERGED,2017-07-29T19:16:31Z,2017-08-08T08:03:37Z,2017-08-08T08:03:37Z,Added one of the most important machine learning algorithm,The k-means clustering is done by using tensorflow which is the vital and growing machine learning library of google.,1,141,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",228.785
100,MERGED,2017-08-08T08:30:42Z,2017-08-13T19:12:20Z,2017-08-13T19:12:20Z,Corrected Markdown,Fixed #91,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",130.6938888888889
101,MERGED,2017-08-10T14:21:52Z,2017-08-13T19:11:57Z,2017-08-13T19:11:57Z,Correct markdown (ShellSort),,1,1,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",76.83472222222223
103,MERGED,2017-08-19T02:47:58Z,2017-09-03T07:34:33Z,2017-09-03T07:34:33Z,Playfair cipher,Create a playfair cipher implementation as described on https://en.wikipedia.org/wiki/Playfair_cipher#Description,1,102,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",364.7763888888889
106,MERGED,2017-08-27T11:25:11Z,2017-09-04T15:14:44Z,2017-09-04T15:14:44Z,Neural Network - Perceptron,Neural Network Perceptron,4,165,7,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",195.82583333333332
107,MERGED,2017-08-29T14:17:03Z,2017-09-10T08:19:00Z,2017-09-10T08:19:00Z,Maximum_subaray_problem,,2,100,11,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",282.0325
108,MERGED,2017-08-29T16:44:36Z,2017-09-03T07:34:51Z,2017-09-03T07:34:51Z,Perceptron - one neuron,,1,123,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",110.8375
109,MERGED,2017-09-03T17:06:06Z,2017-09-05T09:45:21Z,2017-09-05T09:45:21Z,Added front to indicate the starting of the Queue,"front is added so that dequeue can be done any number of times.Without front,it displays only self.entries[0] as dequeued.",1,4,2,{'totalCount': 0},{'totalCount': 4},{'totalCount': 3},"{'owner': 'TheAlgorithms', 'name': 'Python'}",40.65416666666667
110,MERGED,2017-09-06T20:12:15Z,2017-09-09T19:03:31Z,2017-09-09T19:03:32Z,Create singly_LinkedList.py,check it,1,61,0,{'totalCount': 1},{'totalCount': 4},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",70.85444444444444
111,MERGED,2017-09-10T07:17:34Z,2017-09-10T18:10:34Z,2017-09-10T18:10:34Z,Trie implementation,Regarding #105 I've worked on a Trie implementation using a dict,1,75,0,{'totalCount': 2},{'totalCount': 4},{'totalCount': 6},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10.883333333333333
112,CLOSED,2017-09-11T10:08:17Z,,2017-10-13T15:37:23Z,Corrected the Breadth First Search Implementation,"The old BFS implementation was not working.So I corrected it. Additionally, I have also made the algorithm directional i.e. the graph edges are no longer bi-directional.",1,14,41,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",773.485
113,CLOSED,2017-09-12T00:03:45Z,,2018-01-13T05:16:25Z,heap_sort.py,"Heap sort with min heapify, max heapify, extract minimum, extract maximum, min heap sort, max heap sort functions.",1,103,49,{'totalCount': 0},{'totalCount': 4},{'totalCount': 2},"{'owner': 'TheAlgorithms', 'name': 'Python'}",2957.211111111111
116,MERGED,2017-09-22T07:22:34Z,2017-10-15T03:55:16Z,2017-10-15T03:55:16Z,master,"I add convolution_neural_network.py
--Next
I would improve this and add more comment or annotation about the detail
I would add a example file about the cnn model use based on MINST Data",1,305,0,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",548.545
117,CLOSED,2017-09-28T12:48:21Z,,2018-01-13T05:17:43Z,added dp implementation of levenshtein distance,for hacktoberfest 2017,1,23,0,{'totalCount': 0},{'totalCount': 4},{'totalCount': 2},"{'owner': 'TheAlgorithms', 'name': 'Python'}",2560.4894444444444
167,CLOSED,2017-10-14T15:08:42Z,,2018-01-20T10:49:49Z,Added a list of all implemented algorithms,Thought it could be useful to make a list for the sake of the project's clearness :),1,101,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",2347.6852777777776
181,CLOSED,2017-10-20T20:52:21Z,,2018-01-16T02:20:19Z,I request access to the files so I can contribute to the project!,,147,7955,281,{'totalCount': 1},{'totalCount': 59},{'totalCount': 5},"{'owner': 'TheAlgorithms', 'name': 'Python'}",2093.4661111111113
193,MERGED,2017-10-25T01:57:13Z,2017-10-30T03:49:15Z,2017-10-30T03:49:15Z,add coin change problem,,1,25,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",121.86722222222222
202,CLOSED,2017-10-30T06:37:31Z,,2017-11-24T18:03:28Z,Update neuralnetwork_bp3.py,,1,2,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",611.4325
203,MERGED,2017-11-01T07:05:40Z,2017-11-02T17:40:14Z,2017-11-02T17:40:14Z,refactor longest common subsequence problem,,2,30,48,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",34.57611111111111
286,CLOSED,2018-04-14T05:51:05Z,,2018-04-17T20:58:54Z,Create Fibonacci.py,"This script contains python implementation of Fibonacci sequence in two forms.

Formula Implementation.
Iterative Implementation.",1,34,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",87.13027777777778
287,CLOSED,2018-04-14T09:43:14Z,,2018-04-17T20:59:09Z,some changes made with sqrt method ,,1,36,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",83.26527777777778
301,MERGED,2018-05-20T18:01:13Z,2018-05-21T14:38:36Z,2018-05-21T14:38:36Z,Create merge_sort_fastest.py,"Python implementation of merge sort algorithm.
Takes an average of 0.6 microseconds to sort a list of length 1000 items.
Best Case Scenario : O(n)
Worst Case Scenario : O(n)",1,19,0,{'totalCount': 3},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",20.623055555555556
302,CLOSED,2018-05-22T10:08:09Z,,2019-08-03T20:18:37Z,Update merge_sort_fastest.py,Thank you very much for pointing that out. I am really sorry I accidentally uploaded the wrong file last time. The changes you made didn't worked for some inputs. This one works fine.,1,42,7,{'totalCount': 1},{'totalCount': 5},{'totalCount': 4},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10522.174444444445
308,CLOSED,2018-06-01T19:34:39Z,,2019-08-03T20:20:03Z,Added data structure binary indexed tree. Runs fast update and fast q…,…uery operations on the array.,2,110,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 6},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10272.756666666666
314,CLOSED,2018-06-05T12:15:54Z,,2019-07-08T15:44:15Z,create readme for sorts,"The readme feels a bit all in one right now, we should split the docs up at different places, it'll be easier maintain as well as easy for people to find what they are looking for.
This is first step in the process, we probably need to have a dedicated readme for each algorithm, where we can put detailed stuff. (Lemme know your thoughts on this one)",3,116,111,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",9555.4725
319,CLOSED,2018-06-14T07:00:30Z,,2019-08-03T20:20:20Z,Included circularlinkedlist.py,,1,69,0,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",9973.330555555556
322,MERGED,2018-06-24T10:00:47Z,2019-02-09T01:54:08Z,2019-02-09T01:54:08Z,Add iteration version for Binary Tree Traverse,"Add iteration version for pre-order, in-order and post-order",1,56,2,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",5511.889166666667
326,MERGED,2018-07-08T10:44:48Z,2019-05-26T16:37:40Z,2019-05-26T16:37:40Z,subset_generation,generate all possible subset of size n of a given array of size r,2,121,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 4},"{'owner': 'TheAlgorithms', 'name': 'Python'}",7733.881111111111
331,MERGED,2018-07-22T19:07:09Z,2018-07-23T19:34:14Z,2018-07-23T19:34:14Z,Added code for memory function implementation,Added a function which implements knapsack using memory functions. Also I updated the test cases to include test cases for the memory function implementation.,1,25,7,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",24.45138888888889
333,MERGED,2018-08-03T13:08:20Z,2019-10-22T08:01:15Z,2019-10-22T08:01:15Z,Create newton_forward_interpolation.py,This code is for calculating newton forward difference interpolation for fixed difference.,1,55,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10674.881944444445
335,CLOSED,2018-08-13T15:05:01Z,,2019-10-18T09:38:25Z,Adding Simpler Solutions Project Euler,A simpler code has been added to project euler #16,1,2,0,{'totalCount': 4},{'totalCount': 4},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10338.556666666667
337,CLOSED,2018-09-05T16:01:33Z,,2019-12-09T06:53:11Z,add apriori algorithm and correct test_cases y labels in desicison_tree.py,"Hi, in machine_learning\descision_tree.py, the test_case's y_label is not correct. They should be np.sin(test_cases)",1,131,0,{'totalCount': 4},{'totalCount': 3},{'totalCount': 2},"{'owner': 'TheAlgorithms', 'name': 'Python'}",11030.860555555555
338,MERGED,2018-09-06T12:32:58Z,2019-02-09T02:14:24Z,2019-02-09T02:14:24Z,Fix sorts/radix_sort,"Remove useless variable, and use placement as a loop variable to fix  #336  .",1,20,22,{'totalCount': 0},{'totalCount': 3},{'totalCount': 2},"{'owner': 'TheAlgorithms', 'name': 'Python'}",3733.6905555555554
341,CLOSED,2018-09-13T08:20:59Z,,2018-09-13T12:28:38Z,Minor update in the file Arrays.py,having output for the following code will help people get code early.,1,4,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",4.1275
345,CLOSED,2018-09-15T11:23:31Z,,2019-10-18T06:15:27Z,different take on bubble sort,"this sorting algorithm sorts an array using the principle of bubble sort , but does it both from left to right and right to left , hence i decided to call it ""double sort""",1,15,0,{'totalCount': 5},{'totalCount': 4},{'totalCount': 2},"{'owner': 'TheAlgorithms', 'name': 'Python'}",9546.865555555556
346,MERGED,2018-09-16T16:31:41Z,2019-10-22T07:42:57Z,2019-10-22T07:42:57Z,Aho-Corasick String Matching Algorithm,"Aho - Corasick string matching algorithm, that creates automaton and searches multiple keywords from a string in a linear fashion.
Aho-Corasick Algorithm Wikipedia",1,92,0,{'totalCount': 0},{'totalCount': 3},{'totalCount': 3},"{'owner': 'TheAlgorithms', 'name': 'Python'}",9615.187777777777
350,CLOSED,2018-09-25T18:47:28Z,,2018-10-02T15:26:43Z,Maths algo committed,"Basic Maths Algorithms

Euler Phi
Number of Divisors
Prime Factors
Segmented Sieve
Sieve of Eratosthenes
Sum of Divisors",6,142,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",164.65416666666667
352,CLOSED,2018-09-26T17:02:49Z,,2019-12-22T00:06:15Z,primary number,Finding primary number ...,1,20,0,{'totalCount': 6},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10831.057222222222
354,CLOSED,2018-09-28T16:58:25Z,,2019-12-22T00:06:14Z,Merge sort File update.,This is file with full description of Merge and sort is efficient in all cases.,1,59,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10783.130277777778
358,MERGED,2018-09-29T16:31:06Z,2018-10-19T13:36:38Z,2018-10-19T13:36:38Z,Cleaning up the README,"Just emboldened terms and standardized some of the formatting. :)
modified:   README.md",1,10,11,{'totalCount': 0},{'totalCount': 3},{'totalCount': 3},"{'owner': 'TheAlgorithms', 'name': 'Python'}",477.09222222222223
362,CLOSED,2018-09-30T21:10:07Z,,2019-12-14T06:01:30Z,Dirs files naming convention fix,"I hope I got everything right.
Solves: #315",88,174,174,{'totalCount': 4},{'totalCount': 3},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10544.85638888889
364,MERGED,2018-10-01T10:40:02Z,2019-12-06T06:34:21Z,2019-12-06T06:34:22Z,pigeonhole sorting in python,this is an implementation of pigeonhole sorting in python language which has a time complexity of O(n+ range),1,44,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",10339.905277777778
373,MERGED,2018-10-01T20:07:18Z,2019-02-09T02:57:24Z,2019-02-09T02:57:24Z,Added Rod Cutting to DP Section,"Added the Rod Cutting algorithm that solves the titular problem from Cormer et al. Also, I included in comments some documentation about the definition and solution of the problem.",1,58,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",3126.835
376,MERGED,2018-10-01T20:57:45Z,2018-10-02T09:36:24Z,2018-10-02T09:36:24Z,Remove duplicate counting sort and merge string counting sort,"The removed counting sort file is a duplicate and only works on strings containing 8-bit chars. This PR utilizes the existing generalized counting sort to provide a counting_sort_string wrapper. It uses the unicode value of characters to sort them, and returns a sorted string. It also improves the name of the method so it's not misleading.",2,6,42,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'TheAlgorithms', 'name': 'Python'}",12.644166666666667
20,MERGED,2012-06-26T23:29:25Z,2013-04-29T19:22:48Z,2013-04-29T19:22:49Z,s,sup,1,1,1,{'totalCount': 2},{'totalCount': 8},{'totalCount': 1},"{'owner': 'torvalds', 'name': 'linux'}",7363.889722222222
156,CLOSED,2015-01-17T22:48:56Z,,2023-08-02T18:48:13Z,Pull it all,racist,26,673,133,{'totalCount': 44},{'totalCount': 46},{'totalCount': 3},"{'owner': 'torvalds', 'name': 'linux'}",74851.98805555556
350,CLOSED,2016-11-01T03:56:58Z,,2017-04-14T16:52:50Z,Sun8i H3: i2c2 uses regs for i2c1,"At line 539
reg = <0x01c2b000 0x400>;
should be
reg = <0x01c2b400 0x400>;",1,1,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'torvalds', 'name': 'linux'}",3948.931111111111
357,CLOSED,2016-11-11T08:20:07Z,,2017-07-07T15:32:41Z,Improve README formatting,I renamed README file as README.md to make Github able to format it and make it more visual.,1,10,10,{'totalCount': 5},{'totalCount': 6},{'totalCount': 1},"{'owner': 'torvalds', 'name': 'linux'}",5719.209444444445
368,CLOSED,2016-12-30T02:17:35Z,,2017-01-05T23:51:20Z,Update rt2800usb.c,added support for D-Link DWA-160 rev c1.,1,1,0,{'totalCount': 6},{'totalCount': 4},{'totalCount': 1},"{'owner': 'torvalds', 'name': 'linux'}",165.5625
